date,gamePk,home_team,away_team,home_score,away_score,home_ops,home_era,home_whip,away_ops,away_era,away_whip,run_diff_home,run_diff_away,result_home,result_away,home_record,away_record
2025-06-24,777383,Chicago White Sox,Arizona Diamondbacks,1,4,0.477,3.0,0.778,0.552,1.0,0.889,-3,3,0,1,0-50,0-53
2025-06-24,777374,Milwaukee Brewers,Pittsburgh Pirates,9,3,0.983,3.0,0.889,0.588,7.875,1.875,6,-6,1,0,0-49,0-51
2025-06-24,777378,Kansas City Royals,Tampa Bay Rays,1,5,0.35,3.0,1.333,0.748,1.0,0.556,-4,4,0,1,0-49,0-40
2025-06-24,777385,Cincinnati Reds,New York Yankees,5,4,0.667,2.455,0.818,0.514,3.6,1.4,1,-1,1,0,0-52,0-52
2025-06-24,777387,New York Mets,Atlanta Braves,4,7,0.504,7.0,1.889,0.722,4.0,1.111,-3,3,0,1,0-50,0-52
2025-06-24,777384,Cleveland Guardians,Toronto Blue Jays,6,10,0.916,9.0,2.111,0.852,6.0,1.667,-4,4,0,1,0-44,0-47
2025-06-24,777386,Detroit Tigers,Athletics,11,4,1.008,4.0,1.111,0.727,10.125,2.0,7,-7,1,0,0-49,0-51
2025-06-24,777380,Baltimore Orioles,Texas Rangers,5,6,0.628,4.5,1.5,0.638,4.5,0.8,-1,1,0,1,0-47,0-51
2025-06-24,777375,Minnesota Twins,Seattle Mariners,5,6,0.73,5.0,1.0,0.574,5.0,1.222,-1,1,0,1,0-50,0-50
2025-06-25,777355,San Francisco Giants,Miami Marlins,5,8,0.591,6.3,1.9,0.884,3.6,0.9,-3,3,0,1,0-54,0-48
2025-06-25,777358,Colorado Rockies,Los Angeles Dodgers,1,8,0.362,8.0,1.444,0.813,0.0,0.778,-7,7,0,1,0-49,0-44
2025-06-25,777366,Houston Astros,Philadelphia Phillies,2,0,0.536,0.0,0.778,0.412,1.125,1.0,2,-2,1,0,0-54,0-51
2025-06-25,777357,St. Louis Cardinals,Chicago Cubs,0,8,0.281,8.0,1.667,0.891,0.0,0.444,-8,8,0,1,0-53,0-44
2025-06-25,777363,Minnesota Twins,Seattle Mariners,2,0,0.422,0.0,0.444,0.256,2.25,0.625,2,-2,1,0,0-51,0-51
2025-06-25,777359,Kansas City Royals,Tampa Bay Rays,0,3,0.315,3.0,1.333,0.666,0.0,0.667,-3,3,0,1,0-50,0-41
2025-06-25,777367,Cincinnati Reds,New York Yankees,1,7,0.328,7.0,2.0,0.961,0.0,0.556,-6,6,0,1,0-53,0-53
2025-06-25,777371,Detroit Tigers,Athletics,0,3,0.454,3.0,1.333,0.655,0.0,0.556,-3,3,0,1,0-50,0-52
2025-06-25,777368,Cleveland Guardians,Toronto Blue Jays,5,4,0.826,2.7,1.2,0.615,4.0,1.667,1,-1,1,0,0-45,0-48
2025-06-25,777365,Baltimore Orioles,Texas Rangers,0,7,0.136,7.0,1.222,0.783,0.0,0.333,-7,7,0,1,0-48,0-52
2025-06-25,777360,San Diego Padres,Washington Nationals,1,0,0.51,0.0,0.333,0.207,1.125,1.25,1,-1,1,0,0-50,0-52
2025-06-25,777362,Los Angeles Angels,Boston Red Sox,5,2,0.91,0.0,0.556,0.248,5.625,1.75,3,-3,1,0,0-48,0-54
2025-06-25,777361,Milwaukee Brewers,Pittsburgh Pirates,4,2,0.491,1.0,0.778,0.367,4.5,1.125,2,-2,1,0,0-50,0-52
2025-06-25,777370,Chicago White Sox,Arizona Diamondbacks,7,3,1.079,1.0,1.333,0.707,7.875,1.625,4,-4,1,0,0-51,0-54
2025-06-25,777369,New York Mets,Atlanta Braves,7,3,1.076,3.0,1.444,0.615,7.875,1.625,4,-4,1,0,0-51,0-53
2025-06-26,777352,New York Mets,Atlanta Braves,4,0,0.655,0.0,0.333,0.2,4.5,1.5,4,-4,1,0,0-52,0-54
2025-06-26,777347,San Francisco Giants,Miami Marlins,5,12,0.86,12.0,1.889,0.95,5.0,1.444,-7,7,0,1,0-55,0-49
2025-06-26,777344,Colorado Rockies,Los Angeles Dodgers,1,3,0.352,3.0,1.111,0.719,1.0,0.556,-2,2,0,1,0-50,0-45
2025-06-26,777348,St. Louis Cardinals,Chicago Cubs,0,3,0.339,3.0,1.333,0.677,0.0,0.667,-3,3,0,1,0-54,0-45
2025-06-26,777350,Houston Astros,Philadelphia Phillies,2,1,0.531,1.0,0.556,0.305,2.25,0.875,1,-1,1,0,0-55,0-52
2025-06-26,777356,Minnesota Twins,Seattle Mariners,10,1,1.083,1.0,0.889,0.471,10.125,2.25,9,-9,1,0,0-52,0-52
2025-06-26,777354,Cleveland Guardians,Toronto Blue Jays,0,6,0.26,5.0,1.0,0.499,0.0,0.444,-6,6,0,1,0-46,0-49
2025-06-26,777351,Detroit Tigers,Athletics,8,0,0.977,0.0,0.556,0.274,6.75,1.625,8,-8,1,0,0-51,0-53
2025-06-26,777353,Kansas City Royals,Tampa Bay Rays,0,4,0.394,4.0,1.111,0.878,0.0,0.667,-4,4,0,1,0-51,0-42
2025-06-27,777340,Texas Rangers,Seattle Mariners,6,7,0.697,3.75,1.75,0.819,3.75,1.25,-1,1,0,1,0-52,0-53
2025-06-27,777331,Los Angeles Angels,Washington Nationals,9,15,1.017,14.0,2.778,1.138,8.0,1.889,-6,6,0,1,0-49,0-53
2025-06-27,777339,Milwaukee Brewers,Colorado Rockies,10,6,0.991,6.0,1.556,0.752,10.125,2.25,4,-4,1,0,0-51,0-54
2025-06-27,777335,Kansas City Royals,Los Angeles Dodgers,4,5,0.943,5.0,0.889,0.597,4.0,1.889,-1,1,0,1,0-52,0-46
2025-06-27,777332,Arizona Diamondbacks,Miami Marlins,8,9,0.833,7.0,1.556,1.016,7.0,1.444,-1,1,0,1,0-52,0-50
2025-06-27,777336,Houston Astros,Chicago Cubs,7,4,0.921,4.0,1.111,0.727,7.875,1.875,3,-3,1,0,0-56,0-46
2025-06-27,777338,Chicago White Sox,San Francisco Giants,1,3,0.509,3.0,1.444,0.665,0.0,1.111,-2,2,0,1,0-52,0-49
2025-06-27,777346,Cincinnati Reds,San Diego Padres,8,1,0.909,1.0,0.556,0.228,7.875,1.5,7,-7,1,0,0-54,0-53
2025-06-27,777334,Detroit Tigers,Minnesota Twins,1,4,0.471,4.0,1.111,0.679,1.0,0.778,-3,3,0,1,0-52,0-54
2025-06-27,777341,Pittsburgh Pirates,New York Mets,9,1,0.918,1.0,0.889,0.583,10.125,2.125,8,-8,1,0,0-52,0-52
2025-06-27,777343,Baltimore Orioles,Tampa Bay Rays,22,8,1.502,8.0,1.556,0.891,22.5,3.625,14,-14,1,0,0-49,0-43
2025-06-27,777342,Atlanta Braves,Philadelphia Phillies,0,13,0.63,12.0,2.667,1.289,0.0,1.333,-13,13,0,1,0-49,0-53
2025-06-27,777349,Cleveland Guardians,St. Louis Cardinals,0,5,0.071,5.0,1.111,0.711,0.0,0.111,-5,5,0,1,0-47,0-51
2025-06-27,777345,Boston Red Sox,Toronto Blue Jays,0,9,0.379,9.0,2.667,0.975,0.0,0.667,-9,9,0,1,0-52,0-50
2025-06-27,777337,New York Yankees,Athletics,3,0,0.523,0.0,0.889,0.402,2.25,1.125,3,-3,1,0,0-52,0-54
2025-06-28,777315,Los Angeles Angels,Washington Nationals,8,2,1.034,2.0,1.222,0.669,9.0,1.625,6,-6,1,0,0-50,0-54
2025-06-28,777333,Atlanta Braves,Philadelphia Phillies,6,1,1.006,1.0,0.556,0.343,6.75,2.125,5,-5,1,0,0-50,0-54
2025-06-28,777320,Houston Astros,Chicago Cubs,3,12,0.68,12.0,2.111,1.178,3.0,0.778,-9,9,0,1,0-57,0-47
2025-06-28,777321,Milwaukee Brewers,Colorado Rockies,5,0,0.889,0.0,0.556,0.192,5.625,1.625,5,-5,1,0,0-52,0-55
2025-06-28,777318,Arizona Diamondbacks,Miami Marlins,7,8,0.721,5.4,1.3,0.735,6.3,1.0,-1,1,0,1,0-53,0-51
2025-06-28,777323,Boston Red Sox,Toronto Blue Jays,15,1,1.367,0.0,1.0,0.449,15.75,3.0,14,-14,1,0,0-53,0-51
2025-06-28,777329,Cleveland Guardians,St. Louis Cardinals,6,9,0.835,9.0,1.889,0.995,6.0,1.333,-3,3,0,1,0-48,0-52
2025-06-28,777327,Chicago White Sox,San Francisco Giants,1,0,0.67,0.0,0.556,0.295,1.125,1.125,1,-1,1,0,0-53,0-50
2025-06-28,777319,Kansas City Royals,Los Angeles Dodgers,9,5,1.047,5.0,1.778,0.75,10.125,2.0,4,-4,1,0,0-53,0-47
2025-06-28,777322,Texas Rangers,Seattle Mariners,3,2,0.58,1.8,0.7,0.508,0.0,1.179,1,-1,1,0,0-53,0-54
2025-06-28,777330,Baltimore Orioles,Tampa Bay Rays,3,11,0.653,11.0,2.222,1.115,3.0,1.0,-8,8,0,1,0-50,0-44
2025-06-28,777325,Pittsburgh Pirates,New York Mets,9,2,0.818,2.0,1.444,0.694,10.125,2.125,7,-7,1,0,0-53,0-53
2025-06-28,777324,Detroit Tigers,Minnesota Twins,10,5,1.329,5.0,1.0,0.698,11.25,2.5,5,-5,1,0,0-53,0-55
2025-06-28,777326,New York Yankees,Athletics,0,7,0.35,6.0,1.444,0.745,0.0,0.889,-7,7,0,1,0-53,0-55
2025-06-28,777328,Cincinnati Reds,San Diego Padres,4,6,0.673,6.0,1.667,0.973,4.0,1.556,-2,2,0,1,0-55,0-54
2025-06-29,777311,Chicago White Sox,San Francisco Giants,5,2,0.777,2.0,1.556,0.667,5.625,1.75,3,-3,1,0,0-54,0-51
2025-06-29,777314,Detroit Tigers,Minnesota Twins,3,0,0.892,0.0,0.333,0.175,3.375,1.375,3,-3,1,0,0-54,0-56
2025-06-29,777303,Arizona Diamondbacks,Miami Marlins,4,6,0.546,6.0,1.778,0.645,4.0,0.889,-2,2,0,1,0-54,0-52
2025-06-29,777305,Los Angeles Angels,Washington Nationals,4,7,0.694,4.091,1.636,0.775,3.273,1.273,-3,3,0,1,0-51,0-55
2025-06-29,777302,Texas Rangers,Seattle Mariners,4,6,0.592,3.0,1.5,0.708,1.5,1.083,-2,2,0,1,0-54,0-55
2025-06-29,777301,Milwaukee Brewers,Colorado Rockies,3,4,0.558,1.636,1.182,0.676,1.636,1.0,-1,1,0,1,0-53,0-56
2025-06-29,777304,Kansas City Royals,Los Angeles Dodgers,1,5,0.381,5.0,1.111,0.754,1.0,0.667,-4,4,0,1,0-54,0-48
2025-06-29,777316,Atlanta Braves,Philadelphia Phillies,1,2,0.501,2.0,1.111,0.617,1.0,0.889,-1,1,0,1,0-51,0-55
2025-06-29,777312,Cincinnati Reds,San Diego Padres,3,2,0.617,2.0,1.556,0.778,3.24,1.32,1,-1,1,0,0-56,0-55
2025-06-29,777307,New York Yankees,Athletics,12,5,1.108,5.0,1.222,0.606,11.25,2.125,7,-7,1,0,0-54,0-56
2025-06-29,777310,Boston Red Sox,Toronto Blue Jays,3,5,0.727,5.0,1.111,0.704,3.0,1.0,-2,2,0,1,0-54,0-52
2025-06-29,777317,Baltimore Orioles,Tampa Bay Rays,5,1,0.763,1.0,0.778,0.47,5.625,1.375,4,-4,1,0,0-51,0-45
2025-06-29,777313,Pittsburgh Pirates,New York Mets,12,1,1.376,1.0,0.889,0.599,13.5,2.25,11,-11,1,0,0-54,0-54
2025-06-29,777309,Cleveland Guardians,St. Louis Cardinals,0,7,0.401,7.0,1.556,0.883,0.0,1.222,-7,7,0,1,0-49,0-53
2025-06-29,777308,Houston Astros,Chicago Cubs,2,0,0.555,0.0,0.778,0.425,2.25,1.0,2,-2,1,0,0-58,0-48
2025-06-30,777291,Arizona Diamondbacks,San Francisco Giants,4,2,0.765,2.0,0.778,0.545,4.5,1.125,2,-2,1,0,0-55,0-52
2025-06-30,777297,Seattle Mariners,Kansas City Royals,6,2,1.023,2.0,0.556,0.311,6.75,1.875,4,-4,1,0,0-50,0-54
2025-06-30,777292,Texas Rangers,Baltimore Orioles,6,10,0.592,6.545,1.636,0.895,3.273,1.091,-4,4,0,1,0-55,0-54
2025-06-30,777296,Tampa Bay Rays,Athletics,4,6,0.638,6.0,1.333,0.813,3.0,1.111,-2,2,0,1,0-61,0-57
2025-06-30,777295,Toronto Blue Jays,New York Yankees,5,4,0.764,4.0,1.222,0.722,4.5,1.625,1,-1,1,0,0-52,0-54
2025-06-30,777299,Pittsburgh Pirates,St. Louis Cardinals,7,0,0.904,0.0,0.556,0.305,7.875,1.75,7,-7,1,0,0-55,0-54
2025-06-30,777306,Philadelphia Phillies,San Diego Padres,4,0,0.693,0.0,0.778,0.478,4.5,1.5,4,-4,1,0,0-52,0-56
2025-06-30,777300,Boston Red Sox,Cincinnati Reds,13,6,1.276,6.0,1.333,0.806,12.375,2.5,7,-7,1,0,0-55,0-52
2025-07-01,777287,Chicago Cubs,Cleveland Guardians,5,2,0.958,2.0,0.778,0.419,5.625,1.875,3,-3,1,0,0-52,0-58
2025-07-01,777280,Los Angeles Dodgers,Chicago White Sox,6,1,0.649,1.0,0.556,0.29,6.75,1.25,5,-5,1,0,0-52,0-53
2025-07-01,777281,Seattle Mariners,Kansas City Royals,3,6,0.681,6.0,1.556,0.79,3.0,1.111,-3,3,0,1,0-51,0-55
2025-07-01,777282,Texas Rangers,Baltimore Orioles,10,2,1.099,2.0,0.889,0.538,11.25,2.375,8,-8,1,0,0-56,0-55
2025-07-01,777298,Atlanta Braves,Los Angeles Angels,0,4,0.544,3.0,1.667,0.686,0.0,1.0,-4,4,0,1,0-52,0-56
2025-07-01,777278,Arizona Diamondbacks,San Francisco Giants,8,2,1.066,1.0,0.667,0.562,5.625,1.75,6,-6,1,0,0-56,0-53
2025-07-01,777286,Tampa Bay Rays,Athletics,3,4,0.833,2.7,0.9,0.712,2.7,1.4,-1,1,0,1,0-62,0-58
2025-07-01,777294,Boston Red Sox,Cincinnati Reds,5,3,0.713,3.0,0.556,0.448,5.625,1.25,2,-2,1,0,0-56,0-53
2025-07-01,777283,Toronto Blue Jays,New York Yankees,12,5,0.9,4.0,1.778,0.678,12.375,1.75,7,-7,1,0,0-53,0-55
2025-07-01,777285,Colorado Rockies,Houston Astros,5,6,0.876,6.0,1.556,0.711,5.0,1.556,-1,1,0,1,0-51,0-49
2025-07-01,777288,Pittsburgh Pirates,St. Louis Cardinals,1,0,0.407,0.0,1.222,0.637,1.125,0.75,1,-1,1,0,0-56,0-55
2025-07-01,777293,Miami Marlins,Minnesota Twins,2,0,0.701,0.0,0.333,0.203,2.25,1.125,2,-2,1,0,0-53,0-57
2025-07-02,777267,Los Angeles Dodgers,Chicago White Sox,5,4,0.8,4.0,1.222,0.795,5.192,1.5,1,-1,1,0,0-53,0-54
2025-07-02,777270,Arizona Diamondbacks,San Francisco Giants,5,6,0.846,4.5,1.5,0.796,3.6,1.6,-1,1,0,1,0-57,0-54
2025-07-02,777262,Seattle Mariners,Kansas City Royals,3,2,0.701,2.0,1.111,0.465,3.375,1.125,1,-1,1,0,0-52,0-56
2025-07-02,777269,Colorado Rockies,Houston Astros,3,5,0.686,5.0,2.0,0.967,3.0,1.222,-2,2,0,1,0-52,0-50
2025-07-02,777268,Texas Rangers,Baltimore Orioles,6,0,0.861,0.0,0.778,0.47,6.75,1.625,6,-6,1,0,0-57,0-56
2025-07-02,777266,Chicago Cubs,Cleveland Guardians,5,4,0.814,3.0,1.0,0.741,5.625,2.125,1,-1,1,0,0-53,0-59
2025-07-02,777279,Atlanta Braves,Los Angeles Angels,8,3,1.039,3.0,1.111,0.581,9.0,2.0,5,-5,1,0,0-53,0-57
2025-07-02,777277,Boston Red Sox,Cincinnati Reds,4,8,0.857,4.0,1.667,0.78,4.0,1.222,-4,4,0,1,0-57,0-54
2025-07-02,777275,Miami Marlins,Minnesota Twins,1,2,0.669,2.0,1.0,0.572,1.0,1.222,-1,1,0,1,0-54,0-58
2025-07-02,777274,Toronto Blue Jays,New York Yankees,11,9,1.133,9.0,2.222,1.045,12.375,2.5,2,-2,1,0,0-54,0-56
2025-07-02,777276,New York Mets,Milwaukee Brewers,7,3,0.91,3.0,1.222,0.701,7.875,1.875,4,-4,1,0,0-53,0-53
2025-07-02,777289,New York Mets,Milwaukee Brewers,2,7,0.233,7.0,1.889,0.979,2.0,0.333,-5,5,0,1,0-54,0-54
2025-07-02,777290,Philadelphia Phillies,San Diego Padres,5,1,0.924,1.0,0.889,0.423,5.625,1.75,4,-4,1,0,0-53,0-57
2025-07-02,777273,Philadelphia Phillies,San Diego Padres,4,6,0.829,6.0,1.556,0.529,4.0,1.444,-2,2,0,1,0-54,0-58
2025-07-02,777265,Washington Nationals,Detroit Tigers,9,4,0.79,4.0,1.333,0.639,10.125,1.75,5,-5,1,0,0-52,0-54
2025-07-02,777284,Washington Nationals,Detroit Tigers,2,11,0.607,11.0,2.0,1.116,2.0,1.667,-9,9,0,1,0-53,0-55
2025-07-02,777272,Pittsburgh Pirates,St. Louis Cardinals,5,0,0.575,0.0,1.0,0.543,5.625,1.25,5,-5,1,0,0-57,0-56
2025-07-02,777271,Tampa Bay Rays,Athletics,6,5,0.939,5.0,1.444,0.889,6.75,1.25,1,-1,1,0,0-63,0-59
2025-07-02,777294,Boston Red Sox,Cincinnati Reds,5,3,0.713,3.0,0.556,0.448,5.625,1.25,2,-2,1,0,0-58,0-55
2025-07-03,777253,Los Angeles Dodgers,Chicago White Sox,6,2,0.733,2.0,0.667,0.432,3.375,1.125,4,-4,1,0,0-54,0-55
2025-07-03,777251,Seattle Mariners,Kansas City Royals,2,3,0.821,3.0,1.111,0.495,2.0,1.333,-1,1,0,1,0-53,0-57
2025-07-03,777256,Arizona Diamondbacks,San Francisco Giants,2,7,0.462,7.0,1.556,0.785,2.0,0.444,-5,5,0,1,0-58,0-55
2025-07-03,777259,Chicago Cubs,Cleveland Guardians,1,0,0.273,0.0,1.0,0.476,0.0,0.621,1,-1,1,0,0-54,0-60
2025-07-03,777261,Atlanta Braves,Los Angeles Angels,1,5,0.456,5.0,1.667,0.898,1.0,0.778,-4,4,0,1,0-54,0-58
2025-07-03,777260,Toronto Blue Jays,New York Yankees,8,5,1.101,5.0,1.889,0.935,9.0,1.875,3,-3,1,0,0-55,0-57
2025-07-03,777258,Washington Nationals,Detroit Tigers,11,7,0.969,7.0,1.333,0.639,10.125,2.25,4,-4,1,0,0-54,0-56
2025-07-03,777264,Colorado Rockies,Houston Astros,7,6,1.004,6.0,1.778,0.872,7.875,1.75,1,-1,1,0,0-53,0-51
2025-07-03,777263,Miami Marlins,Minnesota Twins,4,1,0.657,1.0,0.667,0.463,4.5,1.125,3,-3,1,0,0-55,0-59
2025-07-03,777257,New York Mets,Milwaukee Brewers,3,2,0.668,1.0,1.0,0.608,3.375,1.125,1,-1,1,0,0-55,0-55
2025-07-04,777244,Athletics,San Francisco Giants,11,2,1.062,2.0,0.889,0.575,10.125,1.625,9,-9,1,0,0-54,0-56
2025-07-04,777248,Arizona Diamondbacks,Kansas City Royals,3,9,0.675,8.0,1.556,1.031,3.0,1.333,-6,6,0,1,0-59,0-58
2025-07-04,777235,Los Angeles Dodgers,Houston Astros,1,18,0.58,18.0,3.111,1.479,1.0,1.333,-17,17,0,1,0-55,0-52
2025-07-04,777243,Colorado Rockies,Chicago White Sox,2,3,0.438,3.0,1.333,0.736,0.0,0.778,-1,1,0,1,0-54,0-56
2025-07-04,777252,Atlanta Braves,Baltimore Orioles,2,3,0.57,3.0,0.889,0.64,2.0,0.778,-1,1,0,1,0-55,0-57
2025-07-04,777254,Miami Marlins,Milwaukee Brewers,5,6,0.726,6.0,1.222,0.61,4.0,1.222,-1,1,0,1,0-56,0-56
2025-07-04,777242,Toronto Blue Jays,Los Angeles Angels,4,3,0.381,2.7,0.9,0.54,3.0,0.667,1,-1,1,0,0-56,0-59
2025-07-04,777249,Cleveland Guardians,Detroit Tigers,1,2,0.716,2.0,1.111,0.672,1.0,1.333,-1,1,0,1,0-50,0-57
2025-07-04,777247,Minnesota Twins,Tampa Bay Rays,4,3,0.845,3.0,1.111,0.542,4.5,1.375,1,-1,1,0,0-53,0-46
2025-07-04,777236,Seattle Mariners,Pittsburgh Pirates,6,0,0.839,0.0,0.889,0.416,5.625,0.875,6,-6,1,0,0-54,0-53
2025-07-04,777250,New York Mets,New York Yankees,6,5,0.997,5.0,1.222,0.886,6.75,1.5,1,-1,1,0,0-56,0-58
2025-07-04,777246,Chicago Cubs,St. Louis Cardinals,11,3,1.378,3.0,1.0,0.508,12.375,1.625,8,-8,1,0,0-55,0-57
2025-07-04,777255,Philadelphia Phillies,Cincinnati Reds,6,9,0.86,8.0,1.778,0.771,6.0,1.778,-3,3,0,1,0-55,0-56
2025-07-04,777245,Washington Nationals,Boston Red Sox,2,11,0.491,11.0,2.333,0.961,2.0,1.0,-9,9,0,1,0-55,0-55
2025-07-04,777239,San Diego Padres,Texas Rangers,3,2,0.77,1.8,1.1,0.468,1.862,1.552,1,-1,1,0,0-51,0-53
2025-07-05,777225,Seattle Mariners,Pittsburgh Pirates,1,0,0.625,0.0,0.333,0.169,1.125,1.25,1,-1,1,0,0-55,0-54
2025-07-05,777227,Athletics,San Francisco Giants,2,7,0.661,7.0,1.556,0.84,2.0,1.111,-5,5,0,1,0-55,0-57
2025-07-05,777223,San Diego Padres,Texas Rangers,4,7,0.73,7.0,1.556,0.899,4.0,1.556,-3,3,0,1,0-52,0-54
2025-07-05,777232,Colorado Rockies,Chicago White Sox,3,10,0.887,10.0,2.222,1.093,3.0,1.556,-7,7,0,1,0-55,0-57
2025-07-05,777221,Los Angeles Dodgers,Houston Astros,4,6,0.769,5.0,1.111,0.756,4.0,1.333,-2,2,0,1,0-56,0-53
2025-07-05,777240,Cleveland Guardians,Detroit Tigers,0,1,0.412,1.0,0.667,0.404,0.0,0.778,-1,1,0,1,0-51,0-58
2025-07-05,777238,Miami Marlins,Milwaukee Brewers,4,2,0.701,2.0,1.111,0.631,4.5,1.125,2,-2,1,0,0-57,0-57
2025-07-05,777241,New York Mets,New York Yankees,12,6,1.077,6.0,1.222,0.845,12.375,1.875,6,-6,1,0,0-57,0-59
2025-07-05,777234,Arizona Diamondbacks,Kansas City Royals,7,1,0.869,1.0,0.556,0.355,7.875,1.75,6,-6,1,0,0-60,0-59
2025-07-05,777230,Minnesota Twins,Tampa Bay Rays,6,5,0.813,5.0,1.556,0.843,6.75,1.875,1,-1,1,0,0-54,0-47
2025-07-05,777229,Chicago Cubs,St. Louis Cardinals,6,8,0.857,8.0,1.667,0.954,5.0,1.667,-2,2,0,1,0-56,0-58
2025-07-05,777237,Atlanta Braves,Baltimore Orioles,6,9,0.854,7.2,1.3,0.871,5.4,1.4,-3,3,0,1,0-56,0-58
2025-07-05,777228,Washington Nationals,Boston Red Sox,3,10,0.556,4.0,1.333,0.818,2.0,1.0,-7,7,0,1,0-56,0-56
2025-07-05,777233,Philadelphia Phillies,Cincinnati Reds,5,1,0.719,1.0,1.111,0.642,4.5,0.875,4,-4,1,0,0-56,0-57
2025-07-05,777231,Toronto Blue Jays,Los Angeles Angels,4,3,0.716,2.455,1.091,0.504,2.531,1.688,1,-1,1,0,0-57,0-60
2025-07-06,777210,Athletics,San Francisco Giants,2,6,0.638,6.0,1.444,0.766,2.0,1.333,-4,4,0,1,0-56,0-58
2025-07-06,777207,San Diego Padres,Texas Rangers,4,1,0.728,1.0,0.778,0.418,4.5,1.875,3,-3,1,0,0-53,0-55
2025-07-06,777219,Chicago Cubs,St. Louis Cardinals,11,0,1.009,0.0,0.778,0.462,9.0,2.25,11,-11,1,0,0-57,0-59
2025-07-06,777205,Seattle Mariners,Pittsburgh Pirates,1,0,0.625,0.0,0.556,0.303,1.125,0.875,1,-1,1,0,0-56,0-55
2025-07-06,777206,Los Angeles Dodgers,Houston Astros,1,5,0.478,5.0,1.444,0.972,1.0,0.889,-4,4,0,1,0-57,0-54
2025-07-06,777218,Arizona Diamondbacks,Kansas City Royals,0,4,0.29,4.0,1.111,0.839,0.0,0.444,-4,4,0,1,0-61,0-60
2025-07-06,777215,Colorado Rockies,Chicago White Sox,6,4,0.877,4.0,1.556,0.626,6.75,1.5,2,-2,1,0,0-56,0-58
2025-07-06,777220,Minnesota Twins,Tampa Bay Rays,5,7,0.647,4.5,1.2,0.729,2.7,1.1,-2,2,0,1,0-55,0-48
2025-07-06,777216,New York Mets,New York Yankees,4,6,0.663,6.0,1.444,0.886,4.0,1.333,-2,2,0,1,0-58,0-60
2025-07-06,777226,Cleveland Guardians,Detroit Tigers,2,7,0.473,4.5,1.1,0.63,0.9,0.8,-5,5,0,1,0-52,0-59
2025-07-06,777214,Toronto Blue Jays,Los Angeles Angels,3,2,0.746,2.0,1.556,0.675,3.375,1.25,1,-1,1,0,0-58,0-61
2025-07-06,777217,Philadelphia Phillies,Cincinnati Reds,3,1,0.706,1.0,0.111,0.179,3.375,1.625,2,-2,1,0,0-57,0-58
2025-07-06,777213,Washington Nationals,Boston Red Sox,4,6,0.746,6.0,1.444,0.927,4.0,2.0,-2,2,0,1,0-57,0-57
2025-07-06,777222,Atlanta Braves,Baltimore Orioles,1,2,0.608,2.0,1.111,0.648,1.0,1.0,-1,1,0,1,0-57,0-59
2025-07-06,777224,Miami Marlins,Milwaukee Brewers,1,3,0.31,3.0,1.0,0.708,1.0,0.333,-2,2,0,1,0-58,0-58
2025-07-07,777199,San Francisco Giants,Philadelphia Phillies,3,1,0.609,1.0,1.0,0.491,3.375,1.125,2,-2,1,0,0-56,0-56
2025-07-07,777203,San Diego Padres,Arizona Diamondbacks,3,6,0.655,6.0,1.667,0.915,1.0,1.333,-3,3,0,1,0-54,0-55
2025-07-07,777200,Los Angeles Angels,Texas Rangers,6,5,0.894,5.0,1.222,0.651,6.48,1.68,1,-1,1,0,0-52,0-56
2025-07-07,777201,Milwaukee Brewers,Los Angeles Dodgers,9,1,0.797,1.0,1.0,0.551,7.875,1.625,8,-8,1,0,0-54,0-49
2025-07-07,777202,Houston Astros,Cleveland Guardians,5,7,0.643,7.0,1.333,0.896,5.0,0.778,-2,2,0,1,0-59,0-61
2025-07-07,777204,Kansas City Royals,Pittsburgh Pirates,9,3,1.212,3.0,0.778,0.432,10.125,1.625,6,-6,1,0,0-55,0-56
2025-07-07,777211,Detroit Tigers,Tampa Bay Rays,5,1,1.0,1.0,0.778,0.419,5.625,1.5,4,-4,1,0,0-55,0-49
2025-07-07,777212,Chicago White Sox,Toronto Blue Jays,4,8,0.578,8.0,1.444,0.863,2.0,1.222,-4,4,0,1,0-55,0-53
2025-07-07,777208,Cincinnati Reds,Miami Marlins,1,5,0.274,3.0,1.222,0.778,0.0,0.556,-4,4,0,1,0-57,0-53
2025-07-07,777209,Boston Red Sox,Colorado Rockies,9,3,1.121,2.0,1.111,0.535,9.0,1.875,6,-6,1,0,0-59,0-57
2025-07-08,777189,Athletics,Atlanta Braves,10,1,1.133,1.0,0.778,0.539,11.25,1.625,9,-9,1,0,0-57,0-55
2025-07-08,777186,San Francisco Giants,Philadelphia Phillies,4,3,0.727,3.0,1.444,0.75,4.32,1.44,1,-1,1,0,0-57,0-57
2025-07-08,777185,San Diego Padres,Arizona Diamondbacks,1,0,0.454,0.0,0.889,0.383,1.125,0.625,1,-1,1,0,0-55,0-56
2025-07-08,777180,Los Angeles Angels,Texas Rangers,1,13,0.4,13.0,2.333,1.105,0.0,0.667,-12,12,0,1,0-53,0-57
2025-07-08,777192,Houston Astros,Cleveland Guardians,6,10,0.788,8.1,1.4,0.861,5.4,1.7,-4,4,0,1,0-60,0-62
2025-07-08,777188,Chicago White Sox,Toronto Blue Jays,1,6,0.707,8.1,2.4,1.038,1.5,0.833,-5,5,0,1,0-56,0-54
2025-07-08,777191,St. Louis Cardinals,Washington Nationals,4,2,0.851,2.0,1.222,0.609,4.5,1.375,2,-2,1,0,0-55,0-56
